"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1130328387","9787020141449,7020141447","伊莎贝尔 = Jézabel","内米洛夫斯基 女,Nemirovsky, Irene 1903-1942","2018","chi","Book","PrintBook","Di 1 ban",3,"人民文学出版社","Beijing","Zhang pian xiao shuo Fa guo Xiandai","< yi sha bei er> shi yi bu zhang pian xiao shuo,Jiang shu yi ge bu zai nian qing dan shi fen mei mao de nü zi.Zai shen pan da ting li,Zhei ge nü ren zheng zai jie shou ting shen.Ta bei zhi kong mou sha le ta er shi sui de qing ren.Zhei me yi ge you ya wen rou,Cui ruo wu zhu de ruo nü zi zen me ke neng sha ren,Er qie sha de shi yi ge nian qing de qiong da xue sheng?Ta zhen de you zui ma?Shou hai zhe zhen de shi ta qing ren ma?","否"
"1357525767","9787020172252,7020172253","善善摩尼 : 唐朝西域文书故事集","左丘萌, author","2022","chi","Book","PrintBook","Beijing di 1 ban",1,"人民文学出版社","Beijing Shi","Chinese fiction 20th century,Chinese fiction 21st century,Roman chinois 20e siècle,Roman chinois 21e siècle,Chinese fiction,1900-2099","","否"
"1372297181","9787020173686,7020173683","略萨谈博尔赫斯 : 与博尔赫斯在一起的半个世纪 = Medio siglo con Borges","Mario Vargas Llosa","2022","chi","Book","PrintBook","Beijing di 1 ban",1,"人民文学出版社","Beijing","Borges, Jorge Luis, 1899-1986 Criticism and interpretation Themes, motives,Borges, Jorge Luis, 1899-1986,Authors, Argentine 20th century Criticism and interpretation,Écrivains argentins 20e siècle Critique et interprétation,Authors, Argentine,Themes, motives,Criticism, interpretation, etc,Literary criticism,Critiques littéraires,1900-1999","","否"
"1129681900","9787501613489,7501613486","藏獒渡魂","沈石溪 (195210-)","2018","chi","Book","PrintBook","Di 1 ban",21,"人民文学出版社天天出版社有限责任公司","Beijing","Er tong xiao shuo Duan pian xiao shuo Xiao shuo ji Zhongguo Dang dai","Ben shu shou lu le< zui hou yi tou zhan xiang>< xiang an de ji yi>< ji da xiang ba ci>< xue yuan de tiao suo>< hui mao yi de hu> deng er tong xiao shuo","否"
"1129683093","9787020134571,7020134572","走进夜晚","叶兆言 (1957-)","2018","chi","Book","PrintBook","Di 1 ban",8,"人民文学出版社","Beijing","Zhang pian xiao shuo Zhongguo Dang dai","本书讲述了年届退休的警官老李在侦破一起工地案件的过程中,出人意料地翻带出了案中案.是几十年的陈年旧案:理发师何克信与大户周家少爷的小老婆陆翠萍有染,被少爷发现后设下圈套,最后遇害......小说在不动声色地叙述案件的来龙去脉的同时,也穿插了现实生活里老年人的黄昏恋等社会问题","否"
"1290826807","9787020166350,7020166350","我这九十年 : 文学战线「普通一兵」自述","束沛德, author","2021","chi","Book","PrintBook","Beijing di 1 ban",1,"人民文学出版社","Beijing Shi","Shu, Peide,Authors, Chinese 20th century Biography,Chinese literature 20th century History and criticism,Écrivains chinois 20e siècle Biographies,Littérature chinoise 20e siècle Histoire et critique,Authors, Chinese,Chinese literature,Biographies,Criticism, interpretation, etc,1900-1999","","否"
"1199420449","9787020144464,7020144462","子夜 : 插图本","茅盾, 1896-1981, author","2019","chi","Book","PrintBook","Di 3 ban",2,"人民文学出版社","Beijing","Chang pian xiao shuo Zhongguo Xian dai","""子夜""创作于1931至1932年间,展开的是民族工业资本家吴荪甫奋斗,发达,失败的悲剧,被称为中国第一部成功的现实主义长篇小说,并被有的文学研究者认为是一部可以与""追忆似水年华""""百年孤独""相媲美的杰作.本书随文配有著名画家叶浅予先生特为""子夜""创作的插图19幅,图与文均为文艺史上的经典,希望能为读者带来更加舒适丰赡的艺术享受","否"
"1200648137","9787020153459,7020153453","羔羊的盛宴","米泽穗信.","2020","chi","Book","PrintBook","Di 1 ban",6,"人民文学出版社","Beijing","Duan pian xiao shuo Xiao shuo ji Ri ben Xiandai","这是一本短篇小说集.本书由五个短篇小说构成,分别围绕主仆关系,亲情伦理,人性善恶等主题展开,情节丝丝入扣跌宕起伏,华丽的环境描写以及细腻的心理刻画,不看到最后一行绝对无法预料结局,是非常能代表米泽穗信小说特色的短篇小说集","否"
"1097626624","9787020134595,7020134599","花煞","叶兆言 (1957-)","2018","chi","Book","PrintBook","Di 1 ban",9,"人民文学出版社","Beijing","Zhang pian xiao shuo Zhong guo Dangdai","Ben shu miao xie le qing chao mo nian de mou yi tian,Xu duo yang ren lai dao le mei cheng,Yi xie shi min hen kuai qiao qiao zuo le jiao min,Ju shuo shi bei yang ren de meng han yao ji mi zhu le.Yu shi yi chang yuan jin wen ming de shao jiao tang de ""mei cheng jiao an""bao fa le.Jiao an shou ling hu da shao bei pan le si xing,Que cheng wei ren men xin mu zhong de ying xiong.Wei le shi ying xiong you hou,Yi ge nü ren qu yu zhong wei ta""du zhong"",Sheng xia le er zi hu tian.Er shi nian hou,Hu tian cheng le tu fei de tou zi,Ling yi ge er zi hu di cheng le xiang shen di ba,Yu shi hu tian hu di ba mei cheng de ban ge shi ji jiao de tian hun di an","否"
"1265952292","9787020141708,7020141706","砌石与寒山诗","Gary Snyder","2018","chi","Book","PrintBook","Beijing di 1 ban",1,"人民文学出版社","Beijing Shi","American poetry 20th century,Poésie américaine 20e siècle,American poetry,Poetry","本书可视为斯奈德的处女作诗集, 其中""砌石""部分是诗人自己的创作, 既有在美国写的诗, 也有在日本写的诗;""寒山诗""部分收录的是斯奈德英译中国唐代诗僧寒山的诗作","否"
